t_ps,A_um_inv,Delta_fold_meV,lorentzian,folded_out
1.950000000000000000e+01,1.420694955152539851e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
1.955000000000000071e+01,1.420694952567912672e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
1.960000000000000142e+01,1.420694949983285493e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
1.965000000000000213e+01,1.420694957546105197e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
1.970000000000000284e+01,1.420694954961478018e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
1.975000000000000000e+01,1.420694952376850839e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
1.980000000000000071e+01,1.420694949792223660e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
1.985000000000000142e+01,1.420694957355043364e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
1.990000000000000213e+01,1.420694954770416185e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
1.995000000000000284e+01,1.420694952185789006e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.000000000000000000e+01,1.420694949601161827e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.005000000000000071e+01,1.420694957163981531e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.010000000000000142e+01,1.420694954579354352e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.015000000000000213e+01,1.420694951994727173e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.020000000000000284e+01,1.420694949410099994e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.025000000000000000e+01,1.420694956972919698e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.030000000000000071e+01,1.420694954388292519e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.035000000000000142e+01,1.420694951803665340e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.040000000000000213e+01,1.420694949219038161e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.045000000000000284e+01,1.420694956781857865e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.050000000000000000e+01,1.420694954197230686e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.055000000000000071e+01,1.420694951612603507e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.060000000000000142e+01,1.420694949027976328e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.065000000000000213e+01,1.420694956590796032e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.070000000000000284e+01,1.420694954006168853e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.075000000000000000e+01,1.420694951421541674e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.080000000000000071e+01,1.420694948836914495e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.085000000000000142e+01,1.420694956399734199e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.090000000000000213e+01,1.420694953815107020e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.095000000000000284e+01,1.420694951230479841e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.100000000000000000e+01,1.420694948645852662e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.105000000000000071e+01,1.420694956208672366e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.110000000000000142e+01,1.420694953624045187e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.115000000000000213e+01,1.420694951039418008e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.120000000000000284e+01,1.420694948454790829e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.125000000000000000e+01,1.420694956017610533e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.130000000000000071e+01,1.420694953432983354e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.135000000000000142e+01,1.420694950848356175e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.140000000000000213e+01,1.420694948263728996e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.145000000000000284e+01,1.420694955826548700e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.150000000000000000e+01,1.420694953241921521e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.155000000000000071e+01,1.420694950657294342e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.160000000000000142e+01,1.420694948072667163e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.165000000000000213e+01,1.420694955635486867e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.170000000000000284e+01,1.420694953050859688e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.175000000000000000e+01,1.420694950466232509e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.180000000000000071e+01,1.420694947881605330e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.185000000000000142e+01,1.420694955444425034e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.190000000000000213e+01,1.420694952859797855e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.195000000000000284e+01,1.420694950275170676e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.200000000000000000e+01,1.420694947690543497e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.205000000000000071e+01,1.420694955253363201e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.210000000000000142e+01,1.420694952668736022e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.215000000000000213e+01,1.420694950084108843e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.220000000000000284e+01,1.420694947499481664e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.225000000000000000e+01,1.420694955062301368e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.230000000000000071e+01,1.420694952477674189e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.235000000000000142e+01,1.420694949893047010e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.240000000000000213e+01,1.420694957455866714e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.245000000000000284e+01,1.420694954871239535e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.250000000000000000e+01,1.420694952286612356e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.255000000000000071e+01,1.420694949701985177e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.260000000000000142e+01,1.420694957264804881e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.265000000000000213e+01,1.420694954680177702e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.270000000000000284e+01,1.420694952095550523e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.275000000000000000e+01,1.420694949510923344e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.280000000000000071e+01,1.420694957073743048e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.285000000000000142e+01,1.420694954489115869e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.290000000000000213e+01,1.420694951904488690e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.295000000000000284e+01,1.420694949319861511e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.300000000000000000e+01,1.420694956882681215e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.305000000000000071e+01,1.420694954298054036e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.310000000000000142e+01,1.420694951713426857e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.315000000000000213e+01,1.420694949128799678e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.320000000000000284e+01,1.420694956691619382e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.325000000000000000e+01,1.420694954106992203e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.330000000000000071e+01,1.420694951522365024e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.335000000000000142e+01,1.420694948937737845e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.340000000000000213e+01,1.420694956500557549e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.345000000000000284e+01,1.420694953915930370e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.350000000000000000e+01,1.420694951331303191e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.355000000000000071e+01,1.420694948746676012e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.360000000000000142e+01,1.420694956309495716e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.365000000000000213e+01,1.420694953724868537e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.370000000000000284e+01,1.420694951140241358e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.375000000000000000e+01,1.420694948555614179e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.380000000000000071e+01,1.420694956118433883e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.385000000000000142e+01,1.420694953533806704e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.390000000000000213e+01,1.420694950949179525e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.395000000000000284e+01,1.420694948364552346e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.400000000000000000e+01,1.420694955927372050e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.405000000000000071e+01,1.420694953342744871e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.410000000000000142e+01,1.420694950758117692e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.415000000000000213e+01,1.420694948173490513e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.420000000000000284e+01,1.420694955736310217e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.425000000000000000e+01,1.420694953151683038e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.430000000000000071e+01,1.420694950567055859e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.435000000000000142e+01,1.420694947982428680e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.440000000000000213e+01,1.420694955545248384e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.445000000000000284e+01,1.420694952960621205e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.450000000000000000e+01,1.420694950375994026e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.455000000000000071e+01,1.420694947791366847e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.460000000000000142e+01,1.420694955354186551e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.465000000000000213e+01,1.420694952769559372e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.470000000000000284e+01,1.420694950184932193e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.475000000000000000e+01,1.420694947600305014e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.480000000000000071e+01,1.420694955163124718e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.485000000000000142e+01,1.420694952578497539e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.490000000000000213e+01,1.420694949993870360e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.495000000000000284e+01,1.420694957556690063e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.500000000000000000e+01,1.420694954972062884e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.505000000000000071e+01,1.420694952387435706e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.510000000000000142e+01,1.420694949802808527e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.515000000000000213e+01,1.420694957365628230e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.520000000000000284e+01,1.420694954781001051e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.525000000000000000e+01,1.420694952196373873e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.530000000000000071e+01,1.420694949611746694e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.535000000000000142e+01,1.420694957174566397e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.540000000000000213e+01,1.420694954589939218e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.545000000000000284e+01,1.420694952005312039e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.550000000000000000e+01,1.420694949420684861e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.555000000000000071e+01,1.420694956983504564e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.560000000000000142e+01,1.420694954398877385e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.565000000000000213e+01,1.420694951814250206e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.570000000000000284e+01,1.420694949229623028e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.575000000000000000e+01,1.420694956792442731e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.580000000000000071e+01,1.420694954207815552e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.585000000000000142e+01,1.420694951623188373e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.590000000000000213e+01,1.420694949038561194e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.595000000000000284e+01,1.420694956601380898e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.600000000000000000e+01,1.420694954016753719e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.605000000000000071e+01,1.420694951432126540e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.610000000000000142e+01,1.420694948847499361e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.615000000000000213e+01,1.420694956410319065e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.620000000000000284e+01,1.420694953825691886e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.625000000000000000e+01,1.420694951241064707e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.630000000000000071e+01,1.420694948656437528e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.635000000000000142e+01,1.420694956219257232e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.640000000000000213e+01,1.420694953634630053e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.645000000000000284e+01,1.420694951050002874e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.650000000000000000e+01,1.420694948465375695e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.655000000000000071e+01,1.420694956028195399e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.660000000000000142e+01,1.420694953443568220e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.665000000000000213e+01,1.420694950858941041e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.670000000000000284e+01,1.420694948274313862e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.675000000000000000e+01,1.420694955837133566e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.680000000000000071e+01,1.420694953252506387e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.685000000000000142e+01,1.420694950667879208e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.690000000000000213e+01,1.420694948083252029e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.695000000000000284e+01,1.420694955646071733e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.700000000000000000e+01,1.420694953061444554e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.705000000000000071e+01,1.420694950476817375e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.710000000000000142e+01,1.420694947892190196e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.715000000000000213e+01,1.420694955455009900e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.720000000000000284e+01,1.420694952870382721e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.725000000000000000e+01,1.420694950285755542e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.730000000000000071e+01,1.420694947701128363e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.735000000000000142e+01,1.420694955263948067e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.740000000000000213e+01,1.420694952679320888e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.745000000000000284e+01,1.420694950094693709e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.750000000000000000e+01,1.420694947510066530e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.755000000000000071e+01,1.420694955072886234e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.760000000000000142e+01,1.420694952488259055e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.765000000000000213e+01,1.420694949903631876e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.770000000000000284e+01,1.420694957466451580e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.775000000000000000e+01,1.420694954881824401e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.780000000000000071e+01,1.420694952297197222e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.785000000000000142e+01,1.420694949712570043e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.790000000000000213e+01,1.420694957275389747e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.795000000000000284e+01,1.420694954690762568e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.800000000000000000e+01,1.420694952106135389e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.805000000000000071e+01,1.420694949521508210e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.810000000000000142e+01,1.420694957084327914e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.815000000000000213e+01,1.420694954499700735e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.820000000000000284e+01,1.420694951915073556e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.825000000000000000e+01,1.420694949330446377e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.830000000000000071e+01,1.420694956893266081e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.835000000000000142e+01,1.420694954308638902e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.840000000000000213e+01,1.420694951724011723e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.845000000000000284e+01,1.420694949139384544e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.850000000000000000e+01,1.420694956702204248e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.855000000000000071e+01,1.420694954117577069e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.860000000000000142e+01,1.420694951532949890e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.865000000000000213e+01,1.420694948948322711e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.870000000000000284e+01,1.420694956511142415e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.875000000000000000e+01,1.420694953926515236e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.880000000000000071e+01,1.420694951341888057e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.885000000000000142e+01,1.420694948757260878e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.890000000000000213e+01,1.420694956320080582e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.895000000000000284e+01,1.420694953735453403e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.900000000000000000e+01,1.420694951150826224e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.905000000000000071e+01,1.420694948566199045e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.910000000000000142e+01,1.420694956129018749e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.915000000000000213e+01,1.420694953544391570e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.920000000000000284e+01,1.420694950959764391e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.925000000000000000e+01,1.420694948375137212e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.930000000000000071e+01,1.420694955937956916e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.935000000000000142e+01,1.420694953353329737e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.940000000000000213e+01,1.420694950768702558e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.945000000000000284e+01,1.420694948184075379e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.950000000000000000e+01,1.420694955746895083e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.955000000000000071e+01,1.420694953162267904e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.960000000000000142e+01,1.420694950577640725e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.965000000000000213e+01,1.420694947993013546e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.970000000000000284e+01,1.420694955555833250e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.975000000000000000e+01,1.420694952971206071e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.980000000000000071e+01,1.420694950386578892e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.985000000000000142e+01,1.420694947801951713e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
2.990000000000000213e+01,1.420694955364771417e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
2.995000000000000284e+01,1.420694952780144238e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.000000000000000000e+01,1.420694950195517059e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.005000000000000071e+01,1.420694947610889880e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
3.010000000000000142e+01,1.420694955173709584e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.015000000000000213e+01,1.420694952589082405e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.020000000000000284e+01,1.420694950004455226e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.025000000000000000e+01,1.420694947419828047e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
3.030000000000000071e+01,1.420694954982647751e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.035000000000000142e+01,1.420694952398020572e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.040000000000000213e+01,1.420694949813393393e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
3.045000000000000284e+01,1.420694957376213097e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.050000000000000000e+01,1.420694954791585918e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.055000000000000071e+01,1.420694952206958739e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.060000000000000142e+01,1.420694949622331560e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
3.065000000000000213e+01,1.420694957185151264e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.070000000000000284e+01,1.420694954600524085e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.075000000000000000e+01,1.420694952015896906e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.080000000000000071e+01,1.420694949431269727e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
3.085000000000000142e+01,1.420694956994089431e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.090000000000000213e+01,1.420694954409462252e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.095000000000000284e+01,1.420694951824835073e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
3.100000000000000000e+01,1.420694949240207894e+00,2.239555751933999805e-01,6.521350696653994694e-01,0.000000000000000000e+00
3.105000000000000071e+01,1.420694956803027598e+00,2.239555283897999849e-01,6.521325679829438338e-01,0.000000000000000000e+00
